ID,Data,Produto,Categoria,Quantidade,Preço
413,2023-02-09 07:22:31,Cortador de Azulejo,Ferramentas Elétricas,10,119.89
414,2023-07-27 17:49:10,Gancho,Segurança,3,14.89
415,2023-05-10 15:37:57,Caixa de Passagem,Elétricos,32,19.79
416,2023-02-06 03:47:54,Caixa de Passagem,Elétricos,32,19.79
417,2023-07-21 00:33:29,Trena,Ferramentas Manuais,22,34.99
418,2023-08-16 15:28:03,Condulete,Elétricos,11,7.89
419,2023-11-22 01:46:15,Grama m2,Jardinagem,48,14.95
420,2023-10-05 08:21:38,Fita Crepe,Fixação,34,2.95
421,2023-11-16 00:34:48,Furadeira,Ferramentas Elétricas,9,149.49
422,2023-08-03 22:22:01,Fita Dupla Face,Fixação,15,4.39
423,2023-06-07 03:02:19,Luva,Hidráulicos,47,7.89
424,2023-06-13 11:09:38,Tubo Cobre,Hidráulicos,23,24.95
425,2023-11-11 15:33:41,Mangueira,Jardinagem,43,49.99
426,2023-08-17 10:43:16,Tubo Cobre,Hidráulicos,14,24.95
427,2023-02-06 19:56:05,Trinco,Ferragens,18,7.39
428,2023-12-07 15:11:16,Cortador de Azulejo,Ferramentas Elétricas,1,119.89
429,2023-04-07 15:25:47,Martelo,Ferramentas Manuais,20,24.89
430,2023-05-26 22:11:15,Serrote,Ferramentas Manuais,41,29.59
431,2023-03-23 02:32:00,Mangueira,Jardinagem,28,49.99
432,2023-04-10 08:18:58,Serra Elétrica,Ferramentas Elétricas,38,249.79
433,2023-09-15 19:00:56,Serra Elétrica,Ferramentas Elétricas,46,249.79
434,2023-07-18 02:32:17,Chave Philips,Ferramentas Manuais,13,14.95
435,2023-12-21 07:58:37,Joelho,Hidráulicos,8,14.79
436,2023-05-04 07:26:49,PU,Fixação,35,9.95
437,2023-06-17 01:22:08,Silicone,Fixação,2,11.89
438,2023-09-27 02:16:41,Fita Crepe,Fixação,28,2.95
439,2023-10-19 22:22:51,PU,Fixação,32,9.95
440,2023-08-14 14:55:46,Talabarte,Segurança,37,34.89
441,2023-10-13 14:05:08,Porca,Ferragens,27,0.45
442,2023-11-09 15:38:28,Joelho,Hidráulicos,37,14.79
443,2023-11-03 02:26:04,Fita Antichamas,Vedação,32,7.89
444,2023-11-15 17:14:44,Registro,Hidráulicos,46,19.99
445,2023-02-16 22:47:43,Condulete,Elétricos,2,7.89
446,2023-06-13 14:21:50,Lixa,Pintura,38,3.89
447,2023-09-28 00:58:18,Fita Crepe,Fixação,2,2.95
448,2023-04-23 18:14:01,Resina,Pintura,16,49.99
449,2023-02-24 17:55:11,Adesivo,Fixação,30,4.39
450,2023-06-23 14:18:54,Luva,Segurança,16,7.89
451,2023-07-29 07:24:20,Talabarte,Segurança,27,34.89
452,2023-06-23 09:36:20,Cola,Fixação,35,5.89
453,2023-06-05 16:11:13,Chave de Impacto,Ferramentas Elétricas,33,179.29
454,2023-08-30 22:20:37,Resina,Pintura,12,49.99
455,2023-05-21 14:37:33,Fita Dupla Face,Fixação,49,4.39
456,2023-07-22 23:23:27,Furadeira,Ferramentas Elétricas,24,149.49
457,2023-02-23 12:47:28,Puxador,Ferragens,28,11.89
458,2023-07-05 14:10:34,Lixa,Pintura,38,3.89
459,2023-04-20 00:17:42,Máscara,Segurança,32,9.89
460,2023-08-17 05:17:03,Máscara,Segurança,6,9.89
461,2023-10-08 09:50:28,Tijolo,Construção,28,0.75
462,2023-09-25 05:30:08,Luminária,Elétricos,37,49.59
463,2023-11-01 03:29:17,Rolo,Pintura,29,14.89
464,2023-08-06 15:10:14,Canaleta,Elétricos,20,14.59
465,2023-08-31 07:16:53,Dobradiça,Ferragens,17,4.39
466,2023-06-16 21:45:44,Tubo Cobre,Hidráulicos,7,24.95
467,2023-12-11 05:46:39,Parafuso,Ferragens,9,1.39
468,2023-01-16 22:01:16,Fita Veda Rosca,Vedação,44,3.39
469,2023-05-04 17:09:41,Bloco de Concreto,Construção,3,14.89
470,2023-05-31 21:06:47,Fita Veda Rosca,Vedação,21,3.39
471,2023-08-08 13:15:24,Caixa de Passagem,Elétricos,9,19.79
472,2023-08-05 21:04:57,Capacete,Segurança,16,44.59
473,2023-11-27 10:54:51,Torneira,Hidráulicos,20,34.89
474,2023-08-06 01:42:12,Fita Isolante,Vedação,22,2.49
475,2023-07-24 11:14:25,Conexão,Hidráulicos,48,4.89
476,2023-02-25 23:38:17,Fita Dupla Face,Fixação,23,4.39
477,2023-11-10 12:50:06,Puxador,Ferragens,21,11.89
478,2023-11-17 17:21:34,Condulete,Elétricos,19,7.89
479,2023-08-02 18:23:58,Tinta Latex,Pintura,21,59.89
480,2023-04-01 03:26:04,Fita Dupla Face,Fixação,14,4.39
481,2023-06-22 08:16:47,Bloco de Concreto,Construção,33,14.89
482,2023-01-08 13:18:55,Serra Elétrica,Ferramentas Elétricas,21,249.79
483,2023-06-05 05:55:39,Mangueira,Jardinagem,22,49.99
484,2023-01-09 21:04:48,Corda,Segurança,5,59.59
485,2023-09-06 09:41:09,Disjuntor,Elétricos,44,34.99
486,2023-11-09 21:15:44,Porca,Ferragens,10,0.45
487,2023-05-14 13:14:15,Pincel,Pintura,39,4.89
488,2023-08-18 22:25:25,Canaleta,Elétricos,34,14.59
489,2023-10-13 13:29:37,Talabarte,Segurança,33,34.89
490,2023-04-07 10:33:20,Ralo,Hidráulicos,18,11.89
491,2023-11-06 10:13:38,Corda,Segurança,41,59.59
492,2023-01-20 21:06:47,Botas,Segurança,1,79.79
493,2023-10-08 16:17:34,Cimento,Construção,30,24.95
494,2023-10-28 21:06:29,Verniz,Pintura,11,24.79
495,2023-10-10 03:16:25,Serra Elétrica,Ferramentas Elétricas,10,249.79
496,2023-10-13 05:09:59,Fita Veda Rosca,Vedação,1,3.39
497,2023-01-09 20:30:38,Prego,Ferragens,37,1.95
498,2023-10-24 02:43:03,Corda,Segurança,45,59.59
499,2023-09-05 15:31:08,Cortador de Azulejo,Ferramentas Elétricas,6,119.89
500,2023-04-24 07:38:30,Silicone,Fixação,8,11.89
501,2023-06-05 14:17:19,Luminária,Elétricos,2,49.59
502,2023-11-21 18:18:23,Luva,Hidráulicos,39,7.89
503,2023-01-24 07:53:22,Tijolo,Construção,2,0.75
504,2023-07-19 07:31:52,Talabarte,Segurança,42,34.89
505,2023-02-01 00:04:30,Registro,Hidráulicos,42,19.99
506,2023-03-08 05:41:20,Gancho,Segurança,18,14.89
507,2023-02-13 23:24:29,Disjuntor,Elétricos,42,34.99
508,2023-11-03 02:23:21,Resina,Pintura,11,49.99
509,2023-06-14 20:33:48,Martelo,Ferramentas Manuais,29,24.89
510,2023-05-23 13:34:26,Óculos de Proteção,Segurança,24,19.99
511,2023-07-21 02:12:44,Rolo,Pintura,8,14.89
512,2023-07-13 22:04:03,Porca,Ferragens,43,0.45
513,2023-12-12 10:03:39,Trena,Ferramentas Manuais,40,34.99
514,2023-06-04 13:28:57,Colete,Segurança,37,89.99
515,2023-02-12 21:01:43,Torneira,Hidráulicos,42,34.89
516,2023-12-19 19:24:48,Gancho,Segurança,1,14.89
517,2023-05-25 04:13:11,Conexão,Hidráulicos,6,4.89
518,2023-06-12 03:27:49,Fita Dupla Face,Fixação,25,4.39
519,2023-12-13 21:18:16,Puxador,Ferragens,1,11.89
520,2023-06-19 01:21:54,Serrote,Ferramentas Manuais,1,29.59
521,2023-08-19 20:48:28,Registro,Hidráulicos,19,19.99
522,2023-08-24 06:06:15,Areia,Construção,17,49.79
523,2023-05-20 11:45:31,Vassoura,Jardinagem,15,24.79
524,2023-01-16 06:54:22,Talabarte,Segurança,9,34.89
525,2023-05-21 21:25:36,Tinta Spray,Pintura,8,39.89
526,2023-11-16 20:27:02,Pulverizador,Jardinagem,20,79.59
527,2023-07-04 16:49:47,Botas,Segurança,31,79.79
528,2023-11-30 15:10:40,Serra Elétrica,Ferramentas Elétricas,34,249.79
529,2023-04-10 02:55:34,Canaleta,Elétricos,49,14.59
530,2023-06-06 11:04:43,Parafuso,Ferragens,26,1.39
531,2023-04-09 03:37:59,Máscara,Segurança,4,9.89
532,2023-12-24 08:36:24,Adesivo,Fixação,21,4.39
533,2023-03-23 19:00:44,Furadeira,Ferramentas Elétricas,39,149.49
534,2023-08-20 04:42:45,Parafuso,Ferragens,29,1.39
535,2023-08-02 14:07:34,Tijolo,Construção,10,0.75
536,2023-12-04 20:20:46,Rastelo,Jardinagem,13,34.49
537,2023-03-13 11:25:53,Martelo,Ferramentas Manuais,20,24.89
538,2023-01-03 21:00:23,Puxador,Ferragens,29,11.89
539,2023-05-02 02:57:56,Conexão,Hidráulicos,31,4.89
540,2023-09-16 07:14:23,Tubo PVC,Hidráulicos,32,9.89
541,2023-06-15 10:23:53,Grama m2,Jardinagem,26,14.95
542,2023-12-21 23:39:26,Condulete,Elétricos,47,7.89
543,2023-11-12 18:37:56,Lâmpada,Elétricos,46,4.39
544,2023-09-05 15:35:40,Prego,Ferragens,30,1.95
545,2023-04-25 18:45:04,Ralo,Hidráulicos,23,11.89
546,2023-02-17 07:57:06,Rolo,Pintura,25,14.89
547,2023-10-13 00:37:34,Chave de Impacto,Ferramentas Elétricas,33,179.29
548,2023-05-29 06:53:45,Silicone,Fixação,8,11.89
549,2023-01-24 01:29:58,Canaleta,Elétricos,30,14.59
550,2023-12-08 02:17:32,Cimento,Construção,26,24.95
551,2023-07-29 17:13:35,Luminária,Elétricos,39,49.59
552,2023-01-21 08:09:03,Furadeira,Ferramentas Elétricas,46,149.49
553,2023-03-23 04:59:34,Chave de Fenda,Ferramentas Manuais,41,10.39
554,2023-07-12 18:18:16,Caixa de Passagem,Elétricos,43,19.79
555,2023-03-10 04:49:49,Serrote,Ferramentas Manuais,40,29.59
556,2023-05-17 01:06:03,Válvula,Hidráulicos,33,19.59
557,2023-07-21 23:11:56,Areia,Construção,11,49.79
558,2023-04-07 23:03:28,Fita Dupla Face,Fixação,35,4.39
559,2023-04-29 16:49:28,Válvula,Hidráulicos,28,19.59
560,2023-06-06 07:22:36,Lixa,Pintura,2,3.89
561,2023-10-20 14:18:39,Cortador de Azulejo,Ferramentas Elétricas,24,119.89
562,2023-05-15 17:44:22,Tinta Latex,Pintura,46,59.89
563,2023-05-30 13:58:19,Pincel,Pintura,40,4.89
564,2023-12-14 09:13:58,Fechadura,Ferragens,5,29.89
565,2023-03-11 03:20:42,Escada,Segurança,12,199.49
566,2023-10-31 16:53:30,Ralo,Hidráulicos,14,11.89
567,2023-09-13 10:56:40,Furadeira,Ferramentas Elétricas,29,149.49
568,2023-11-25 16:49:54,Luva,Hidráulicos,34,7.89
569,2023-04-01 17:50:08,Telha,Construção,31,9.95
570,2023-06-25 01:24:33,Tinta Spray,Pintura,47,39.89
571,2023-09-05 18:19:09,PU,Fixação,13,9.95
572,2023-06-01 14:46:03,Semente,Jardinagem,20,9.95
573,2023-01-07 12:22:40,Rastelo,Jardinagem,28,34.49
574,2023-04-29 17:24:41,Tomada,Elétricos,8,3.99
575,2023-02-26 23:32:35,Joelho,Hidráulicos,46,14.79
576,2023-04-29 10:19:13,Rastelo,Jardinagem,18,34.49
577,2023-05-14 14:16:41,Luminária,Elétricos,22,49.59
578,2023-01-05 08:50:05,Mangueira,Jardinagem,23,49.99
579,2023-11-04 01:08:51,Fita Dupla Face,Fixação,15,4.39
580,2023-05-03 00:05:56,Luminária,Elétricos,9,49.59
581,2023-11-16 03:02:58,Esmerilhadeira,Ferramentas Elétricas,41,199.69
582,2023-02-16 10:01:26,Porca,Ferragens,5,0.45
583,2023-04-17 09:32:16,Fita Veda Rosca,Vedação,21,3.39
584,2023-09-27 21:19:56,Interruptor,Elétricos,16,9.95
585,2023-03-12 00:54:24,Trinco,Ferragens,19,7.39
586,2023-02-07 04:14:22,Semente,Jardinagem,48,9.95
587,2023-07-11 13:25:00,Fechadura,Ferragens,38,29.89
588,2023-02-22 22:06:09,Resina,Pintura,40,49.99
589,2023-08-25 11:32:14,Tinta Latex,Pintura,23,59.89
590,2023-02-11 23:11:57,Canaleta,Elétricos,11,14.59
591,2023-02-09 04:05:23,Cimento,Construção,2,24.95
592,2023-04-02 00:24:14,Registro,Hidráulicos,17,19.99
593,2023-12-10 21:30:28,Grama m2,Jardinagem,39,14.95
594,2023-10-08 14:45:57,Lâmpada,Elétricos,12,4.39
595,2023-02-08 01:30:10,Gancho,Segurança,23,14.89
596,2023-04-04 08:28:57,Ralo,Hidráulicos,41,11.89
597,2023-12-16 01:06:33,Fita Antichamas,Vedação,26,7.89
598,2023-05-11 07:57:50,Fechadura,Ferragens,47,29.89
599,2023-05-27 13:36:45,Verniz,Pintura,44,24.79
600,2023-06-11 09:35:07,Tinta Latex,Pintura,47,59.89
601,2023-08-02 18:38:22,Semente,Jardinagem,15,9.95
602,2023-12-24 19:20:42,Óculos de Proteção,Segurança,22,19.99
603,2023-06-10 19:34:52,Verniz,Pintura,32,24.79
604,2023-10-03 02:28:31,Caixa de Passagem,Elétricos,34,19.79
605,2023-06-26 08:53:21,Puxador,Ferragens,7,11.89
606,2023-06-12 10:14:13,Cimento,Construção,46,24.95
607,2023-11-11 23:46:57,Rastelo,Jardinagem,3,34.49
608,2023-10-16 13:59:42,Chave de Impacto,Ferramentas Elétricas,30,179.29
609,2023-05-15 22:14:04,Fita Isolante,Vedação,40,2.49
610,2023-07-26 01:33:56,Lixa,Pintura,43,3.89
611,2023-03-25 16:01:56,Cortador de Azulejo,Ferramentas Elétricas,49,119.89
612,2023-06-02 02:09:31,Fita Dupla Face,Fixação,9,4.39
613,2023-02-20 02:50:37,Dobradiça,Ferragens,20,4.39
614,2023-07-17 15:40:14,Grama m2,Jardinagem,47,14.95
615,2023-03-10 22:37:59,Adesivo,Fixação,11,4.39
616,2023-06-15 12:18:43,Rastelo,Jardinagem,20,34.49
617,2023-04-17 06:25:24,Máscara,Segurança,26,9.89
618,2023-12-15 19:01:54,Luminária,Elétricos,40,49.59
619,2023-08-31 18:24:13,Trinco,Ferragens,34,7.39
620,2023-09-27 02:47:28,Resina,Pintura,45,49.99
621,2023-04-22 16:58:28,Conexão,Hidráulicos,3,4.89
622,2023-02-11 06:13:29,Luva,Hidráulicos,34,7.89
623,2023-08-29 10:49:41,Chave de Impacto,Ferramentas Elétricas,5,179.29
624,2023-10-29 05:23:54,Rolo,Pintura,20,14.89
625,2023-04-28 00:39:54,Fechadura,Ferragens,35,29.89
626,2023-10-24 18:05:52,Máscara,Segurança,24,9.89
627,2023-02-10 16:10:44,Joelho,Hidráulicos,20,14.79
628,2023-05-09 03:08:04,Talabarte,Segurança,30,34.89
629,2023-03-16 05:40:14,Pincel,Pintura,32,4.89
630,2023-12-08 17:08:23,Interruptor,Elétricos,2,9.95
631,2023-04-08 21:21:59,Fita Dupla Face,Fixação,9,4.39
632,2023-02-14 17:39:59,Canaleta,Elétricos,21,14.59
633,2023-06-20 16:08:12,Botas,Segurança,45,79.79
634,2023-07-11 23:39:25,Corda,Segurança,48,59.59
635,2023-05-09 18:51:59,Botas,Segurança,35,79.79
636,2023-11-23 23:04:24,Fita Isolante,Vedação,43,2.49
637,2023-01-01 13:32:32,Serrote,Ferramentas Manuais,37,29.59
638,2023-09-23 18:12:11,Rolo,Pintura,11,14.89
639,2023-06-19 23:52:31,Serrote,Ferramentas Manuais,25,29.59
640,2023-12-26 12:08:16,Botas,Segurança,47,79.79
641,2023-08-13 20:02:33,Trena,Ferramentas Manuais,36,34.99
642,2023-02-19 03:44:54,Fita Veda Rosca,Vedação,48,3.39
643,2023-09-21 01:07:11,Chave de Impacto,Ferramentas Elétricas,45,179.29
644,2023-03-14 23:12:06,Trena,Ferramentas Manuais,25,34.99
645,2023-05-29 03:30:03,Vassoura,Jardinagem,15,24.79
646,2023-03-28 16:32:35,Botas,Segurança,41,79.79
647,2023-03-02 12:17:38,Luva,Segurança,3,7.89
648,2023-04-02 17:20:33,Serrote,Ferramentas Manuais,2,29.59
649,2023-04-02 03:31:40,Luminária,Elétricos,20,49.59
650,2023-09-02 10:30:11,Chave de Impacto,Ferramentas Elétricas,4,179.29
651,2023-07-27 05:38:57,Areia,Construção,11,49.79
652,2023-03-31 09:59:16,Tubo Cobre,Hidráulicos,46,24.95
653,2023-07-07 04:02:56,Condulete,Elétricos,6,7.89
654,2023-07-09 17:57:42,Máscara,Segurança,5,9.89
655,2023-07-03 02:02:12,Bloco de Concreto,Construção,38,14.89
656,2023-09-21 00:15:36,Trena,Ferramentas Manuais,7,34.99
657,2023-07-11 03:25:12,Grama m2,Jardinagem,44,14.95
658,2023-12-01 22:01:54,Tijolo,Construção,43,0.75
659,2023-12-06 16:48:46,Furadeira,Ferramentas Elétricas,47,149.49
660,2023-05-28 22:39:33,Pulverizador,Jardinagem,3,79.59
661,2023-08-03 21:37:16,Chave de Fenda,Ferramentas Manuais,37,10.39
662,2023-02-16 00:02:25,Cortador de Azulejo,Ferramentas Elétricas,35,119.89
663,2023-07-20 14:42:42,Cimento,Construção,14,24.95
664,2023-11-21 02:31:23,Talabarte,Segurança,21,34.89
665,2023-05-19 08:00:16,Verniz,Pintura,17,24.79
666,2023-03-08 21:11:00,Furadeira,Ferramentas Elétricas,46,149.49
667,2023-06-25 04:18:20,Silicone,Fixação,46,11.89
668,2023-04-23 14:35:10,Fita Veda Rosca,Vedação,7,3.39
669,2023-03-11 04:56:17,Talabarte,Segurança,36,34.89
670,2023-02-01 11:28:43,Cola,Fixação,12,5.89
671,2023-06-19 14:42:05,Grama m2,Jardinagem,32,14.95
672,2023-11-18 07:52:16,Fita Crepe,Fixação,12,2.95
673,2023-05-20 17:53:35,Removedor de Tinta,Pintura,6,19.59
674,2023-07-03 06:50:42,Semente,Jardinagem,27,9.95
675,2023-03-18 16:52:10,Fita Antichamas,Vedação,4,7.89
676,2023-08-09 05:21:54,Lâmpada,Elétricos,33,4.39
677,2023-03-21 23:25:12,Serra Elétrica,Ferramentas Elétricas,4,249.79
678,2023-11-09 11:36:10,Canaleta,Elétricos,23,14.59
679,2023-04-07 03:38:45,Pulverizador,Jardinagem,49,79.59
680,2023-12-30 16:12:27,Caixa de Passagem,Elétricos,7,19.79
681,2023-10-17 06:16:15,Tinta Spray,Pintura,18,39.89
682,2023-06-17 13:16:31,Fita Crepe,Fixação,5,2.95
683,2023-01-25 10:12:00,Martelo,Ferramentas Manuais,14,24.89
684,2023-06-30 21:21:32,Removedor de Tinta,Pintura,20,19.59
685,2023-04-16 04:08:37,Prego,Ferragens,37,1.95
686,2023-07-22 08:19:58,Alicate,Ferramentas Manuais,10,19.79
687,2023-05-30 04:46:20,Adesivo,Fixação,17,4.39
688,2023-12-03 14:40:17,Colete,Segurança,10,89.99
689,2023-03-15 20:21:11,Caixa de Passagem,Elétricos,26,19.79
690,2023-03-27 04:45:09,Removedor de Tinta,Pintura,38,19.59
691,2023-11-21 23:06:09,Chave Philips,Ferramentas Manuais,34,14.95
692,2023-11-13 23:38:26,Parafuso,Ferragens,11,1.39
693,2023-07-14 08:32:42,Capacete,Segurança,25,44.59
694,2023-05-25 15:33:31,Disjuntor,Elétricos,29,34.99
695,2023-07-12 18:23:26,Pulverizador,Jardinagem,16,79.59
696,2023-08-20 19:32:59,Telha,Construção,1,9.95
697,2023-10-04 20:01:10,Joelho,Hidráulicos,42,14.79
698,2023-10-16 17:09:35,Registro,Hidráulicos,14,19.99
699,2023-10-14 05:07:15,Telha,Construção,15,9.95
700,2023-07-18 04:49:37,Verniz,Pintura,19,24.79
701,2023-09-16 15:36:23,Canaleta,Elétricos,18,14.59
702,2023-06-21 14:55:47,Luva,Hidráulicos,21,7.89
703,2023-11-11 06:26:41,Grama m2,Jardinagem,46,14.95
704,2023-03-19 00:22:47,Fita Veda Rosca,Vedação,42,3.39
705,2023-01-18 23:37:01,Caixa de Passagem,Elétricos,26,19.79
706,2023-05-26 18:48:50,Condulete,Elétricos,45,7.89
707,2023-05-01 15:08:47,Serrote,Ferramentas Manuais,5,29.59
708,2023-09-21 20:11:08,Lâmpada,Elétricos,4,4.39
709,2023-12-21 04:06:01,Pulverizador,Jardinagem,30,79.59
710,2023-12-07 18:22:51,Puxador,Ferragens,33,11.89
711,2023-10-30 08:58:32,Colete,Segurança,47,89.99
712,2023-02-16 20:52:28,Registro,Hidráulicos,29,19.99
713,2023-11-19 05:59:46,Resina,Pintura,33,49.99
714,2023-09-29 07:16:29,Tijolo,Construção,2,0.75
715,2023-09-28 15:55:07,Porca,Ferragens,33,0.45
716,2023-04-17 03:05:23,Fita Isolante,Vedação,30,2.49
717,2023-12-08 14:49:04,Dobradiça,Ferragens,46,4.39
718,2023-04-13 22:00:38,Puxador,Ferragens,39,11.89
719,2023-12-29 17:24:35,Tinta Spray,Pintura,21,39.89
720,2023-03-26 09:22:15,Furadeira,Ferramentas Elétricas,48,149.49
721,2023-11-06 13:45:20,Caixa de Passagem,Elétricos,41,19.79
722,2023-07-14 00:13:30,Martelo,Ferramentas Manuais,41,24.89
723,2023-05-25 03:04:36,Fita Isolante,Vedação,4,2.49
724,2023-03-08 11:19:38,Parafuso,Ferragens,23,1.39
725,2023-12-09 22:12:53,Chave de Impacto,Ferramentas Elétricas,22,179.29
726,2023-04-18 18:42:12,Parafuso,Ferragens,38,1.39
727,2023-11-04 11:46:39,Luminária,Elétricos,19,49.59
728,2023-09-06 00:54:13,Verniz,Pintura,26,24.79
729,2023-09-01 08:09:57,Rolo,Pintura,22,14.89
730,2023-03-29 20:24:25,PU,Fixação,39,9.95
731,2023-05-04 23:16:34,Puxador,Ferragens,9,11.89
732,2023-08-30 14:01:28,Ralo,Hidráulicos,3,11.89
733,2023-09-25 07:48:59,Cimento,Construção,49,24.95
734,2023-11-03 07:29:38,Interruptor,Elétricos,41,9.95
735,2023-05-29 10:05:33,Bloco de Concreto,Construção,16,14.89
736,2023-01-08 19:53:39,Gancho,Segurança,12,14.89
737,2023-06-10 11:51:41,Adesivo,Fixação,38,4.39
738,2023-12-07 11:51:56,Óculos de Proteção,Segurança,21,19.99
739,2023-09-25 08:56:47,Puxador,Ferragens,15,11.89
740,2023-03-17 21:41:40,Colete,Segurança,35,89.99
741,2023-06-21 21:45:46,Tinta Spray,Pintura,47,39.89
742,2023-03-26 01:39:15,Escada,Segurança,41,199.49
743,2023-03-07 13:08:29,Talabarte,Segurança,40,34.89
744,2023-01-23 00:06:01,Tinta Latex,Pintura,20,59.89
745,2023-04-19 12:29:13,Prego,Ferragens,48,1.95
746,2023-11-28 20:15:00,Furadeira,Ferramentas Elétricas,30,149.49
747,2023-02-03 02:34:05,Luva,Hidráulicos,15,7.89
748,2023-11-01 11:28:53,Fita Crepe,Fixação,48,2.95
749,2023-04-27 14:27:11,Verniz,Pintura,20,24.79
750,2023-07-02 04:50:50,Telha,Construção,30,9.95
751,2023-06-14 23:57:09,Fita Veda Rosca,Vedação,4,3.39
752,2023-08-04 22:06:05,Esmerilhadeira,Ferramentas Elétricas,48,199.69
753,2023-08-10 09:24:03,Colete,Segurança,30,89.99
754,2023-02-25 05:37:28,Tubo Cobre,Hidráulicos,6,24.95
755,2023-10-16 11:33:29,Resina,Pintura,22,49.99
756,2023-12-04 05:06:25,PU,Fixação,46,9.95
757,2023-10-27 02:10:49,Lâmpada,Elétricos,44,4.39
758,2023-07-04 02:30:11,Ralo,Hidráulicos,23,11.89
759,2023-07-25 14:58:27,Chave Philips,Ferramentas Manuais,10,14.95
760,2023-04-10 20:16:20,Cimento,Construção,11,24.95
761,2023-10-19 03:43:22,Trinco,Ferragens,29,7.39
762,2023-12-29 19:14:53,Torneira,Hidráulicos,29,34.89
763,2023-02-07 06:54:28,Condulete,Elétricos,16,7.89
764,2023-12-05 23:27:32,Prego,Ferragens,41,1.95
765,2023-08-09 21:37:42,Escada,Segurança,31,199.49
766,2023-10-21 05:26:09,Joelho,Hidráulicos,41,14.79
767,2023-05-13 06:25:17,PU,Fixação,35,9.95
768,2023-03-14 23:47:26,Fita Dupla Face,Fixação,20,4.39
769,2023-10-30 03:25:53,Telha,Construção,45,9.95
770,2023-11-28 20:25:32,Tinta Spray,Pintura,23,39.89
771,2023-09-16 12:04:24,Rastelo,Jardinagem,40,34.49
772,2023-10-22 04:30:52,Fechadura,Ferragens,23,29.89
773,2023-08-21 15:44:34,Furadeira,Ferramentas Elétricas,14,149.49
774,2023-04-24 22:14:29,Cimento,Construção,14,24.95
775,2023-05-22 08:35:36,Serra Elétrica,Ferramentas Elétricas,44,249.79
776,2023-10-24 16:49:47,Chave Philips,Ferramentas Manuais,38,14.95
777,2023-08-11 18:38:54,Lixa,Pintura,31,3.89
778,2023-06-19 22:17:08,Tijolo,Construção,45,0.75
779,2023-10-08 17:26:51,Luva,Segurança,36,7.89
780,2023-07-24 18:08:29,Alicate,Ferramentas Manuais,32,19.79
781,2023-08-25 05:08:13,Furadeira,Ferramentas Elétricas,47,149.49
782,2023-02-23 11:46:58,Dobradiça,Ferragens,43,4.39
783,2023-10-08 19:45:41,Tubo PVC,Hidráulicos,7,9.89
784,2023-06-22 17:58:21,Pulverizador,Jardinagem,12,79.59
785,2023-02-07 03:46:40,Tubo PVC,Hidráulicos,38,9.89
786,2023-12-16 11:36:44,Serra Elétrica,Ferramentas Elétricas,23,249.79
787,2023-05-04 18:00:07,Ralo,Hidráulicos,35,11.89
788,2023-08-26 01:31:18,Pincel,Pintura,2,4.89
789,2023-12-08 11:16:36,Bloco de Concreto,Construção,5,14.89
790,2023-09-03 18:14:32,Chave Philips,Ferramentas Manuais,17,14.95
791,2023-12-01 16:20:31,Trena,Ferramentas Manuais,5,34.99
792,2023-11-09 18:46:55,Martelo,Ferramentas Manuais,29,24.89
793,2023-11-12 17:13:12,Interruptor,Elétricos,35,9.95
794,2023-05-30 02:58:04,Óculos de Proteção,Segurança,32,19.99
795,2023-05-10 05:14:22,Vassoura,Jardinagem,10,24.79
796,2023-10-19 21:26:40,Conexão,Hidráulicos,14,4.89
797,2023-11-26 07:58:10,Furadeira,Ferramentas Elétricas,23,149.49
798,2023-10-10 19:01:33,Serra Elétrica,Ferramentas Elétricas,7,249.79
799,2023-06-08 09:27:44,Puxador,Ferragens,34,11.89
800,2023-08-29 04:21:26,Ralo,Hidráulicos,10,11.89
801,2023-06-25 01:50:41,Vassoura,Jardinagem,38,24.79
802,2023-09-21 23:27:02,Grama m2,Jardinagem,3,14.95
803,2023-11-23 01:17:43,Cola,Fixação,9,5.89
804,2023-10-18 22:05:21,Serra Elétrica,Ferramentas Elétricas,44,249.79
805,2023-01-20 20:41:37,Botas,Segurança,17,79.79
806,2023-10-12 17:32:07,Furadeira,Ferramentas Elétricas,20,149.49
807,2023-07-14 07:19:40,Capacete,Segurança,13,44.59
